split_id,group_strategy,feature,pearson_r_train_only,spearman_r_train_only,train_mean,train_sd,screening_used_test_group,external_test_used
halide_logo_I_rich,halide_logo,Cs,0.13218976236468674,-0.05352072856584032,0.1592156862745098,0.31107312013112204,False,False
halide_logo_I_rich,halide_logo,Pb,0.27641001647025876,0.3571981550956475,0.8839869281045751,0.2890919082349915,False,False
halide_logo_I_rich,halide_logo,Sn,-0.27641001647025876,-0.3571981550956475,0.11601307189542484,0.2890919082349915,False,False
halide_logo_I_rich,halide_logo,Br,0.2336810602602567,0.5036401797174073,0.5089542483660131,0.2581889694499911,False,False
halide_logo_I_rich,halide_logo,Cl,0.7739741559611513,0.6043770676578163,0.0857124183006536,0.22965284651090379,False,False
halide_logo_I_rich,halide_logo,I,-0.8271969659229179,-0.8625623586281924,0.4053333333333333,0.2878144504619892,False,False
halide_logo_mixed_halide,halide_logo,FA,-0.2080797748770573,-0.16752525997906995,0.4896047835990888,0.3807372749770813,False,False
halide_logo_mixed_halide,halide_logo,MA,0.10382700155510745,0.07000374109762968,0.39344760820045566,0.3955262167245205,False,False
halide_logo_mixed_halide,halide_logo,Cs,0.15656855338543385,0.005618457890363398,0.11694760820045559,0.24371065913637494,False,False
halide_logo_mixed_halide,halide_logo,Pb,0.37528366423760146,0.6053397319930917,0.8533029612756264,0.2931438420204295,False,False
halide_logo_mixed_halide,halide_logo,Sn,-0.37528366423760146,-0.6053397319930917,0.1466970387243736,0.2931438420204295,False,False
halide_logo_mixed_halide,halide_logo,Br,0.641335005472085,0.6672776753688282,0.18848519362186789,0.26533646966044605,False,False
halide_logo_mixed_halide,halide_logo,Cl,0.7021620658378706,0.40454624183525123,0.029872437357630982,0.14133117020797722,False,False
halide_logo_mixed_halide,halide_logo,I,-0.8655541596271251,-0.7183289937638553,0.7816423690205011,0.31125372071252194,False,False
a_site_logo_Cs_rich,a_site_logo,FA,-0.13693414635427834,-0.09883904795180037,0.5140747368421053,0.37395289843308116,False,False
a_site_logo_Cs_rich,a_site_logo,MA,0.14785980592636294,0.08178464871126383,0.42451473684210533,0.40220426380703794,False,False
