cv_rank,model_id,k,terms,pareto_front,cv_rmse,cv_sd,cv_pooled,fold1,fold2,fold3,fold4,fold5,train_rmse,test_rmse,test_r2,cl_rich_rmse,ma_rich_rmse,Sn,Br,Cl,Sn^2,Br^2,Cl^2,SnBr,SnCl,BrCl,formula
453,109,3,"Cl, SnCl, BrCl",No,0.22381157818162908,0.011782255373658729,0.2240815023035586,0.23518122433753133,0.21129781834836928,0.23611043593840844,0.22352320737208067,0.21294520491175567,0.21657590737856508,0.2262055790382622,0.673335759646126,0.15004303293101112,0.22833555710656686,0,0,1,0,0,0,0,1,1,Eg = 1.60484 + 1.43569*Cl - 0.61715*SnCl + 1.68859*BrCl
454,128,3,"Cl², SnCl, BrCl",No,0.2240800490355182,0.011984033483073515,0.2243596736823771,0.2361935438016866,0.21169760164152063,0.23625540898858716,0.22338449777176134,0.2128691929740351,0.21671027043845972,0.2261927321281001,0.6733728631251577,0.1497008115082089,0.22829288011001586,0,0,0,0,0,1,0,1,1,Eg = 1.60501 + 1.43039*Cl² - 0.60503*SnCl + 3.13665*BrCl
455,29,2,"Cl, SnCl",No,0.2241433611391166,0.01187123826225001,0.22438138675189817,0.21731958649586638,0.21012241388966865,0.23786918378400318,0.23501091444433533,0.22039470708170933,0.22207955774195132,0.23886913412290794,0.6357370152479402,0.29811559191284936,0.24294183061360697,0,0,1,0,0,0,0,1,0,Eg = 1.60993 + 1.74788*Cl - 0.68404*SnCl
456,65,3,"Sn, Br², SnBr",No,0.2245800710679203,0.03162457230300005,0.22627933339569245,0.20164705981849174,0.24773406191877326,0.18461484869542535,0.2278479372744805,0.2610564476324307,0.22428487434678723,0.3094215678877304,0.3887819990220699,0.9743883797989897,0.3272685105161296,1,0,0,0,1,0,1,0,0,Eg = 1.61895 - 0.39652*Sn + 0.79176*Br² + 0.27683*SnBr
457,28,2,"Cl, SnBr",No,0.22464643012463142,0.013868382122471573,0.22499132678704825,0.21831506744528226,0.21217767755093306,0.24455494631247984,0.23349459248632967,0.2146898668281322,0.22300102609647898,0.25209902866311024,0.5942698178182131,0.31543937772849234,0.2514576840744606,0,0,1,0,0,0,1,0,0,Eg = 1.61688 + 1.64092*Cl - 0.35554*SnBr
458,13,2,"Sn, Br²",No,0.2250579657123113,0.03215065689184579,0.22681283178952918,0.2021256829919211,0.2490765472456356,0.1842534925166873,0.2279155032132805,0.261918602594032,0.22495807148765562,0.3069156211913207,0.3986421865240385,0.9730644338649705,0.32728184463216464,1,0,0,0,1,0,0,0,0,Eg = 1.61622 - 0.35302*Sn + 0.81298*Br²
459,3,1,Cl,Yes,0.22527096003454145,0.011916014875988264,0.2255199426772614,0.21711333172128447,0.21701994443822065,0.24009281370729477,0.23636952827393426,0.21575918203197308,0.22473501999282644,0.24174706777283556,0.6269067417410206,0.3236641377470744,0.245928587928356,0,0,1,0,0,0,0,0,0,Eg = 1.60999 + 1.62879*Cl
460,72,3,"Sn, SnBr, BrCl",No,0.22591967480976285,0.01580808322914037,0.22631960089406356,0.2290405573005553,0.22058699306556082,0.20671385619272412,0.2231528773942774,0.2501040900956966,0.22463236451067986,0.22718267859129093,0.6705075991353082,0.5033294303544336,0.2420509331641726,1,0,0,0,0,0,1,0,1,Eg = 1.67604 - 0.49151*Sn + 0.52652*SnBr + 4.48631*BrCl
461,82,3,"Br, Sn², SnBr",No,0.22731531928069817,0.03434129514450188,0.22929551856592797,0.20147184955652253,0.25058403417343195,0.18470857813530425,0.2315762826511724,0.2682358518870599,0.22749882852173112,0.29812774490866867,0.43258637334761085,0.930514027104754,0.3192262950453416,0,1,0,1,0,0,1,0,0,Eg = 1.51919 + 0.79129*Br - 0.21049*Sn² - 0.39785*SnBr
462,202,4,"Br, Sn², Br², SnBr",No,0.22741914075882227,0.034227344777102646,0.22938509846060265,0.2014767507733701,0.2506500990663425,0.1851253750710686,0.23159330539907924,0.26825017348425073,0.2274884661157027,0.2984596808089305,0.4313221514965053,0.9321480206739966,0.31957416855444376,0,1,0,1,1,0,1,0,0,Eg = 1.52137 + 0.76488*Br - 0.21253*Sn² + 0.03107*Br² - 0.38761*SnBr
463,17,2,"Sn, BrCl",No,0.2282291215685855,0.01614759312250419,0.2286404233404103,0.22974345429188486,0.22250630538065483,0.20948907290020866,0.2256779065692029,0.25372886870097633,0.2271527197114785,0.2490473160981615,0.6040332646184712,0.5053458130850278,0.25792338203430376,1,0,0,0,0,0,0,0,1,Eg = 1.67432 - 0.41167*Sn + 4.63667*BrCl
464,216,4,"Br, Br², SnCl, BrCl",No,0.22838231397542624,0.02757505530905024,0.2297210144214641,0.25984048499144496,0.23589066864027497,0.19418080740616345,0.2058200245327151,0.24617958430653272,0.2044038175138647,0.22639435832487642,0.6727902985242414,0.5893200591330426,0.2329998739755282,0,1,0,0,1,0,0,1,1,Eg = 1.51024 + 0.42547*Br + 0.25887*Br² + 0.51495*SnCl + 3.28296*BrCl
465,19,2,"Br, Sn²",No,0.22839315627638732,0.03390175738519667,0.23031147415089892,0.20371653077284202,0.25077893299514925,0.18543403429472882,0.23343986414078502,0.2685964191784314,0.22874858948630994,0.29834403761098616,0.4317627536186742,0.9365910593111691,0.3191086592207885,0,1,0,1,0,0,0,0,0,Eg = 1.52613 + 0.75502*Br - 0.28316*Sn²
466,80,3,"Br, Sn², Br²",No,0.22851165972993287,0.033476541571306785,0.2303804938309253,0.203234028760439,0.25091696808485214,0.1868234258388137,0.23331297306228782,0.26827090290327166,0.22858717794594938,0.30035477508054975,0.42407749053193,0.9422851934192655,0.3207905906994617,0,1,0,1,1,0,0,0,0,Eg = 1.53373 + 0.65802*Br - 0.28382*Sn² + 0.11829*Br²
467,94,3,"Br, SnCl, BrCl",No,0.2292076598846286,0.029224705292446897,0.23070417066878132,0.2624532460707033,0.2376684966548442,0.19203727282852054,0.2063538051374968,0.24752547873157804,0.20525924875659715,0.22441576295423865,0.6784846676749327,0.591391691003436,0.2330420296899771,0,1,0,0,0,0,0,1,1,Eg = 1.49372 + 0.63978*Br + 0.51620*SnCl + 3.23221*BrCl
468,125,3,"Br², SnCl, BrCl",No,0.23031209500508973,0.02446646128112846,0.2313597256964091,0.25934954260963133,0.23504538033309882,0.20132753425133257,0.20951663036086732,0.24632138747051877,0.207361831462474,0.23307357989439043,0.6531984220719415,0.5798075169547628,0.23609143365401733,0,0,0,0,1,0,0,1,1,Eg = 1.54875 + 0.71210*Br² + 0.50218*SnCl + 3.47214*BrCl
469,22,2,"Br, SnBr",No,0.2305242517471829,0.03641305898678431,0.23271855253114612,0.1913894025013343,0.2545308019358935,0.19564534313609555,0.23643736179047584,0.27461834937211543,0.23146498850169658,0.30748235064638935,0.3964192834325504,0.934793089093023,0.3264676967708479,0,1,0,0,0,0,1,0,0,Eg = 1.49554 + 0.84314*Br - 0.83636*SnBr
470,86,3,"Br, Br², SnBr",No,0.23058828716120727,0.03622904111192457,0.2327594471297921,0.1921739521929328,0.2544151297869447,0.19543838522923604,0.23629485604302633,0.27461911255389654,0.23139061297109448,0.3068831067018087,0.3987695948751294,0.930405093386608,0.32562081871775667,0,1,0,0,1,0,1,0,0,Eg = 1.49038 + 0.91190*Br - 0.08247*Br² - 0.85223*SnBr
471,175,4,"Sn, Sn², SnCl, BrCl",No,0.23090820668515483,0.02220847284544348,0.23177474820112412,0.25913432737520625,0.23062319346361107,0.20999249388142896,0.2085020605466899,0.24628895815883806,0.210703351473567,0.22143242917247738,0.6869761562012835,0.49724347366200405,0.2349487199990135,1,0,0,1,0,0,0,1,1,Eg = 1.69615 - 1.32189*Sn + 1.02220*Sn² + 0.73505*SnCl + 4.20520*BrCl
472,123,3,"Br², SnBr, SnCl",No,0.23095463249323442,0.04969513453321418,0.23506554806644384,0.15395647989070074,0.2566097951576252,0.2129783295053314,0.2487947508035228,0.28243380710899174,0.23338714015380682,0.33224780653239655,0.29527574983331006,1.0026951697413793,0.35050722812744584,0,0,0,0,1,0,1,1,0,Eg = 1.56822 + 0.89972*Br² - 0.79604*SnBr + 1.24336*SnCl
473,23,2,"Br, SnCl",No,0.2352796163000778,0.04528998859999063,0.23862770039797482,0.17106144248858465,0.2643901185433226,0.20909079668676844,0.24764053167717875,0.28421519210453433,0.23418162940395423,0.320078425065541,0.34595478277688707,0.9645804222000631,0.3375190934154829,0,1,0,0,0,0,0,1,0,Eg = 1.48791 + 0.77758*Br + 0.95855*SnCl
474,87,3,"Br, Br², SnCl",No,0.23537905074935567,0.045221902419298035,0.23871621711336008,0.17016913227979988,0.2640413660733127,0.21102583688259444,0.2476816458181088,0.2839772726929626,0.23404416110713186,0.32224972648113925,0.3370510515183017,0.9699721993118201,0.3391203476059835,0,1,0,0,1,0,0,1,0,Eg = 1.49492 + 0.68706*Br + 0.11045*Br² + 0.96098*SnCl
475,320,5,"Sn, Sn², SnBr, SnCl, BrCl",No,0.23561254270631143,0.03174538672690095,0.23735663625139555,0.2854207796378275,0.23096199601485376,0.20935560740189693,0.2079887733858704,0.24433555709110846,0.2097217793391937,0.21157249181514304,0.7142321460671781,0.49852404976544906,0.22802723189080282,1,0,0,1,0,0,1,1,1,Eg = 1.69635 - 1.33498*Sn + 0.98221*Sn² + 0.32118*SnBr + 0.70624*SnCl + 4.13038*BrCl
476,31,2,"Sn², Br²",No,0.23562340765244333,0.03046749648257604,0.23711793136019174,0.20774783440242547,0.2578714189711659,0.20107403686842049,0.24087442488246386,0.27054932313774094,0.23508887044568288,0.32101335876435605,0.34212833318802516,0.9897117273595033,0.33912711539702334,0,0,0,1,1,0,0,0,0,Eg = 1.59531 - 0.29412*Sn² + 0.83040*Br²
477,111,3,"Sn², Br², SnBr",No,0.23568106825759197,0.030507503963869583,0.23717927423328447,0.20777380310840216,0.2579876200326586,0.20107355486364215,0.24094599771877837,0.27062436556447866,0.2350883837806048,0.32095253666052376,0.3423776022424657,0.9896521101244246,0.33911931828292213,0,0,0,1,1,0,1,0,0,Eg = 1.59527 - 0.29274*Sn² + 0.83096*Br² - 0.00769*SnBr
478,2,1,Br,No,0.23844633955287103,0.038667028483430836,0.2408394397866089,0.19223494392794385,0.2635706134033321,0.20563073334960802,0.24690151349311842,0.2838938935903529,0.24009146933939512,0.3195614266180525,0.34806593585169465,0.9601892778895723,0.3368057286727206,0,1,0,0,0,0,0,0,0,Eg = 1.49138 + 0.78080*Br
479,20,2,"Br, Br²",No,0.23870396430941168,0.03826856135687181,0.24104487372015246,0.19187942034809197,0.2634003526389566,0.20763800312272943,0.24692194952262278,0.2836800959146576,0.23998539556327114,0.3214873371378104,0.34018419513919096,0.9649652648735438,0.33821904465728714,0,1,0,0,1,0,0,0,0,Eg = 1.49763 + 0.70031*Br + 0.09823*Br²
480,118,3,"Sn², SnBr, BrCl",No,0.23902379945850677,0.01404933705843015,0.23930910947989373,0.23852902264963186,0.2338389278423373,0.22179120693222468,0.24040618796741448,0.26055365190092544,0.23756156520324362,0.25272650913191647,0.5922475601064539,0.5114969421064977,0.26371101467091024,0,0,0,1,0,0,1,0,1,Eg = 1.65415 - 0.42012*Sn² + 0.29394*SnBr + 4.63533*BrCl
481,35,2,"Sn², BrCl",No,0.2396432913186722,0.014091141318337651,0.23992847965524697,0.23794800864873067,0.23399754268791603,0.223498891654052,0.24082503574426406,0.2619469778583982,0.2382931318370007,0.264569784381357,0.5531359080451426,0.5123182077186653,0.27178663041063267,0,0,0,1,0,0,0,0,1,Eg = 1.65423 - 0.36905*Sn² + 4.70896*BrCl
482,73,3,"Sn, SnCl, BrCl",No,0.23995656358696005,0.019756435309583587,0.2406066786949199,0.2605562279539585,0.24400482040266083,0.21525185093963567,0.22401298465008887,0.25595693398845637,0.22154026242307243,0.24959609134577337,0.6022863182700733,0.5028970484569762,0.25926487020104116,1,0,0,0,0,0,0,1,1,Eg = 1.67830 - 0.45357*Sn + 0.95551*SnCl + 4.34435*BrCl
483,38,2,"Br², SnCl",No,0.2410055709876747,0.04611713992870357,0.2443960402588271,0.16874322075769072,0.2666087981651636,0.22572490935647488,0.25651546987976503,0.28743545677927923,0.24097615555657811,0.34457752701289307,0.24200058423436033,1.0207506124671843,0.3577236869477048,0,0,0,0,1,0,0,1,0,Eg = 1.55791 + 0.85491*Br² + 0.98264*SnCl
484,37,2,"Br², SnBr",No,0.24230631981052886,0.03416144462835278,0.24413562145935194,0.19820471193332587,0.26403552054982615,0.21742407436402234,0.249882478226785,0.28198481397868497,0.24275365094008441,0.3307088547973524,0.3017891102364685,1.0023356070748952,0.34873484245735076,0,0,0,0,1,0,1,0,0,Eg = 1.57034 + 0.89069*Br² - 0.58925*SnBr
485,41,2,"Cl², SnCl",No,0.2426251921691256,0.016211747055701043,0.2430385681220257,0.23390943100674816,0.22914852414995257,0.25512880755652156,0.26465128906935287,0.23028790906305271,0.24183553963491325,0.2861791874909728,0.4771572817045483,0.607912036447802,0.2920198422591261,0,0,0,0,0,1,0,1,0,Eg = 1.62121 + 1.82051*Cl² - 0.48799*SnCl
486,6,1,Cl²,No,0.24365820785616393,0.015937401484549224,0.2440640223132169,0.23905373749964517,0.23168648887743767,0.2552632832826233,0.26491137120226693,0.22737615841884662,0.243082309759932,0.2887008673284479,0.46790258568306975,0.6216288038380151,0.2946561072696791,0,0,0,0,0,1,0,0,0,Eg = 1.62086 + 1.72103*Cl²
487,126,3,"Cl², SnBr, SnCl",No,0.244305573447312,0.016975241168094065,0.24476753020127245,0.23915022102998154,0.22849704491952422,0.26069626768501764,0.2638698423127108,0.22931449128932566,0.24152355481939605,0.2889421365160971,0.4670128595416021,0.6067251928607861,0.29334539890169037,0,0,0,0,0,1,1,1,0,Eg = 1.62441 + 1.80907*Cl² - 0.16154*SnBr - 0.42535*SnCl
488,40,2,"Cl², SnBr",No,0.24439000575190972,0.017257508558798505,0.2448746237724283,0.24144097108997378,0.22989554507839133,0.26106007935262565,0.26340880945035094,0.2261446237882068,0.24241390666092955,0.29277606601706113,0.4527747690920939,0.6174741770321419,0.29648477065436485,0,0,0,0,0,1,1,0,0,Eg = 1.62547 + 1.72293*Cl² - 0.22951*SnBr
489,185,4,"Sn, SnBr, SnCl, BrCl",No,0.24482983958301308,0.029281896257918886,0.2462576336901092,0.289870802086877,0.24308840756040434,0.21599526639268357,0.22239955189657934,0.25279516997852114,0.219622864167673,0.22874491149533968,0.6659604769314098,0.5039523041029856,0.2443707157182143,1,0,0,0,0,0,1,1,1,Eg = 1.67956 - 0.52038*Sn + 0.45589*SnBr + 0.90237*SnCl + 4.23042*BrCl
490,5,1,Br²,No,0.24609045476110816,0.036409629111002505,0.24814048361468077,0.19571322772155977,0.2684049365443695,0.22359675470359672,0.25583002170246216,0.2869073331335527,0.24701322582178334,0.3441752706031318,0.24376931333107066,1.0165272623716823,0.35706268616497405,0,0,0,0,1,0,0,0,0,Eg = 1.56192 + 0.85709*Br²
491,119,3,"Sn², SnCl, BrCl",No,0.2519659574227645,0.018024185707102142,0.2524825683293298,0.2727009854436667,0.25529107987888916,0.2281816707178491,0.23972932910344374,0.26392672196997374,0.23337888425490466,0.2660418775127068,0.5481492791597138,0.5102459414373101,0.2739116091795618,0,0,0,1,0,0,0,1,1,Eg = 1.65772 - 0.42127*Sn² + 0.92525*SnCl + 4.43656*BrCl
492,44,2,"SnBr, BrCl",No,0.25450543722165364,0.01714177506501077,0.25491375623433066,0.23136080707673157,0.2506974376041954,0.25421768012209206,0.25685431969197253,0.27939694161327655,0.2535557487649293,0.2882229457985995,0.46966281816977196,0.5218718175001626,0.28932023880151236,0,0,0,0,0,0,1,0,1,Eg = 1.62569 - 0.51242*SnBr + 4.77490*BrCl
493,250,4,"Sn², SnBr, SnCl, BrCl",No,0.2555476783355034,0.024209276381288364,0.2564822817710138,0.2914494351640014,0.25559372596064367,0.22816773864708764,0.23966519567263758,0.2628622962331468,0.23287116770021155,0.255233835733205,0.5841167149776847,0.5109062643859942,0.26659910007078064,0,0,0,1,0,0,1,1,1,Eg = 1.65758 - 0.46234*Sn² + 0.24297*SnBr + 0.90488*SnCl + 4.38170*BrCl
494,9,1,BrCl,No,0.25732489641337775,0.017801540029710333,0.2577640004514402,0.23160511237763545,0.25737205052438566,0.2556684218290584,0.2602683034240367,0.2817105939117725,0.2566667840703134,0.27114184123235385,0.5306594769039416,0.5249877483559692,0.2800767851753052,0,0,0,0,0,0,0,0,1,Eg = 1.61643 + 4.62669*BrCl
495,173,4,"Sn, Sn², SnBr, SnCl",No,0.2586932532810349,0.03205095327854,0.2601820972265381,0.21093061831257395,0.2733169306038216,0.24188380176299762,0.2771885020306915,0.29014641369508964,0.2570976501758556,0.3399047778765909,0.26241935824406726,1.0281553935544079,0.36239872037613485,1,0,0,1,0,0,1,1,0,Eg = 1.73061 - 1.51032*Sn + 1.10598*Sn² + 0.63299*SnBr + 1.23708*SnCl
496,62,3,"Sn, Sn², SnCl",No,0.26002693313847064,0.033676716664544734,0.26166920746826966,0.2069219378238589,0.2729829760122281,0.24910557667911185,0.27765256312719,0.2934716120499642,0.26025136084414685,0.34617942234512833,0.2349365243862318,1.0273137734965225,0.3677079176265423,1,0,0,1,0,0,0,1,0,Eg = 1.73147 - 1.49043*Sn + 1.19071*Sn² + 1.31417*SnCl
497,61,3,"Sn, Sn², SnBr",No,0.2663506800992958,0.02148000367881217,0.2669745768064462,0.24550464188905669,0.2761754145469384,0.24196902522152317,0.27722099256040567,0.29088332627855495,0.26518764502039094,0.34221815415759205,0.2523453129327551,1.0275908831441272,0.36358638389937203,1,0,0,1,0,0,1,0,0,Eg = 1.73119 - 1.61310*Sn + 1.27091*Sn² + 0.73513*SnBr
498,71,3,"Sn, SnBr, SnCl",No,0.2685516868822925,0.033829300980149,0.2701508180266601,0.21797131109916837,0.2845113863520517,0.25026842930524673,0.29107240850788846,0.29893489914710697,0.26740526362571265,0.3528447754451072,0.20519177306684777,1.0459358129002614,0.3756043756216712,1,0,0,0,0,0,1,1,0,Eg = 1.71260 - 0.59505*Sn + 0.79367*SnBr + 1.47313*SnCl
499,129,3,"SnBr, SnCl, BrCl",No,0.26967613174196503,0.013333112341031121,0.26994326107611877,0.286412364366041,0.2663587154924037,0.2581150429776755,0.25681838583454497,0.2806761500391602,0.2518170269740015,0.292831037229521,0.4525692573582757,0.5213109295928923,0.2927124891315366,0,0,0,0,0,0,1,1,1,Eg = 1.62604 - 0.59426*SnBr + 0.56103*SnCl + 4.62634*BrCl
500,12,2,"Sn, Sn²",No,0.2704746018874579,0.01953762575603596,0.27097738466418575,0.24687942235224866,0.27863476847099206,0.25422657086087086,0.278020091250788,0.29461215650239003,0.26934634593674434,0.34391292595327105,0.2449217346694792,1.0265622780662989,0.36610000057956527,1,0,0,1,0,0,0,0,0,Eg = 1.73223 - 1.59727*Sn + 1.38237*Sn²
501,16,2,"Sn, SnCl",No,0.27175727348556106,0.03429998981145411,0.27338387349226906,0.218202057018604,0.2862603080801542,0.25808860632333297,0.29307381271803296,0.3031615832876813,0.2722525838327049,0.3707604401562354,0.12243003819184439,1.0466012405326472,0.3894802079713239,1,0,0,0,0,0,0,1,0,Eg = 1.71192 - 0.47995*Sn + 1.59482*SnCl
502,45,2,"SnCl, BrCl",No,0.2774706515133816,0.020698711581942093,0.278111176557013,0.31052963789846116,0.27326455593526616,0.26017186644969603,0.26080410417814226,0.2825830931053425,0.25583710693625056,0.2713859253716867,0.5298140880815825,0.5267638382105797,0.2807499230996428,0,0,0,0,0,0,0,1,1,Eg = 1.61567 + 0.38158*SnCl + 4.50955*BrCl
503,15,2,"Sn, SnBr",No,0.27947735022571873,0.020877553600965524,0.2800373679962849,0.2663380323980131,0.289719747920891,0.24935738054919027,0.2933713626608249,0.2986002275996743,0.2786981430246065,0.35614140280589707,0.19027061267548395,1.0484943584955795,0.37744398227369014,1,0,0,0,0,0,1,0,0,Eg = 1.71000 - 0.55372*Sn + 0.94823*SnBr
504,117,3,"Sn², SnBr, SnCl",No,0.28205959588466556,0.03475189854726039,0.28366531918248844,0.22861267909813107,0.2979898868563735,0.2656896667272614,0.3084663372022689,0.30953940953929293,0.2816357829238744,0.37358782913293354,0.1089944490517245,1.069450509425942,0.39484922433600017,0,0,0,1,0,0,1,1,0,Eg = 1.68878 - 0.53287*Sn² + 0.56542*SnBr + 1.50046*SnCl
505,34,2,"Sn², SnCl",No,0.28350461659856396,0.03420736537030161,0.285051485614896,0.22928358139559415,0.2975695679199595,0.2710688327435288,0.30818331949192196,0.3114177814418155,0.2839408455022683,0.38662642871896136,0.04571511059662359,1.068210018738086,0.4039477202917703,0,0,0,1,0,0,0,1,0,Eg = 1.69004 - 0.43777*Sn² + 1.56631*SnCl
506,1,1,Sn,No,0.2864951433571284,0.0165528683800382,0.28682788424422906,0.271694582524896,0.2961674087672122,0.2657747201680581,0.2962598805919352,0.30257912473354054,0.2854254632216882,0.3709628626438589,0.12147153038931957,1.0495590848396383,0.3896742116473126,1,0,0,0,0,0,0,0,0,Eg = 1.70893 - 0.40981*Sn
507,33,2,"Sn², SnBr",No,0.2938019849112326,0.019801673265373618,0.2942724899718691,0.2766206916095458,0.3035385666135418,0.26848246549899957,0.3107326045248526,0.30963559630922327,0.2926192524116196,0.37485540716520555,0.10293785391687105,1.0722153003342483,0.39539960230783616,0,0,0,1,0,0,1,0,0,Eg = 1.68598 - 0.46713*Sn² + 0.68547*SnBr
508,4,1,Sn²,No,0.2970676902001782,0.017040856720794872,0.29740440136315355,0.2784857815257746,0.3059665669371088,0.27860802225233694,0.31073858116260583,0.3115394991230646,0.2959055845855439,0.38585638730289923,0.04951261147109687,1.0708456680512368,0.4032206367026832,0,0,0,1,0,0,0,0,0,Eg = 1.68737 - 0.34722*Sn²
509,43,2,"SnBr, SnCl",No,0.3032800021765306,0.034316350577661955,0.30473732425708006,0.24490596801778,0.31331956229130487,0.3026549405204232,0.32649125385540584,0.3290282861977392,0.302690808314429,0.4041978549688025,-0.042996810048361755,1.1036755451706255,0.41899370194172725,0,0,0,0,0,0,1,1,0,Eg = 1.65414 - 0.38688*SnBr + 1.13941*SnCl
510,8,1,SnCl,No,0.304382266765216,0.034434710691330674,0.30583986010158376,0.2476143758465075,0.3168312674274358,0.29742243639697613,0.32896490773757525,0.3310783464175853,0.30412891751602295,0.3986469800128918,-0.014546432558351308,1.1108684732347565,0.41679129182603514,0,0,0,0,0,0,0,1,0,Eg = 1.64686 + 1.01195*SnCl
511,7,1,SnBr,No,0.30994236997019076,0.023876936322012134,0.31060699421818183,0.27101328921715623,0.31735328736780444,0.30460930698825955,0.3272301506603074,0.32950581561742626,0.3088205215986799,0.39984801723496805,-0.020668859873378853,1.1025355019473029,0.4163776886807013,0,0,0,0,0,0,1,0,0,Eg = 1.65529 - 0.20099*SnBr
